player,team,position,season,week,ppr_points
C.Lamb,DAL,WR,2023,13,32.6
C.Lamb,DAL,WR,2023,14,19.1
C.Lamb,DAL,WR,2023,15,18.6
C.Lamb,DAL,WR,2023,16,25.200000000000003
C.Lamb,DAL,WR,2023,17,42.2
C.Lamb,DAL,WR,2023,18,35.5
C.Lamb,DAL,WR,2023,19,20.5
C.Edwards-Helaire,KC,RB,2023,1,3.9000000000000004
C.Edwards-Helaire,KC,RB,2023,2,3.7
C.Edwards-Helaire,KC,RB,2023,3,12.7
C.Edwards-Helaire,KC,RB,2023,4,2.3
C.Edwards-Helaire,KC,RB,2023,5,0.4
C.Edwards-Helaire,KC,RB,2023,6,2.6
C.Edwards-Helaire,KC,RB,2023,7,0.5
C.Edwards-Helaire,KC,RB,2023,8,0.4
C.Edwards-Helaire,KC,RB,2023,11,2.0
C.Edwards-Helaire,KC,RB,2023,12,0.5
C.Edwards-Helaire,KC,RB,2023,13,2.4000000000000004
C.Edwards-Helaire,KC,RB,2023,14,8.8
C.Edwards-Helaire,KC,RB,2023,15,20.1
C.Edwards-Helaire,KC,RB,2023,16,7.800000000000001
C.Edwards-Helaire,KC,RB,2023,18,2.0
C.Edwards-Helaire,KC,RB,2023,19,1.6
C.Edwards-Helaire,KC,RB,2023,20,4.0
C.Edwards-Helaire,KC,RB,2023,21,2.4
C.Edwards-Helaire,KC,RB,2023,22,0.0
L.Bowden,NO,WR,2023,4,0.0
L.Bowden,NO,WR,2023,10,2.2
L.Bowden,NO,WR,2023,12,4.0
L.Bowden,NO,WR,2023,13,0.9
L.Bowden,NO,WR,2023,14,6.4
L.Bowden,NO,WR,2023,15,6.1
L.Bowden,NO,WR,2023,17,1.6
L.Bowden,NO,WR,2023,18,1.3
J.Kelley,LAC,RB,2023,1,15.1
J.Kelley,LAC,RB,2023,2,3.9000000000000004
J.Kelley,LAC,RB,2023,3,2.7
J.Kelley,LAC,RB,2023,4,6.5
J.Kelley,LAC,RB,2023,6,1.4
J.Kelley,LAC,RB,2023,7,13.5
J.Kelley,LAC,RB,2023,8,2.1
J.Kelley,LAC,RB,2023,9,3.2
J.Kelley,LAC,RB,2023,10,1.6
J.Kelley,LAC,RB,2023,11,1.3
J.Kelley,LAC,RB,2023,12,3.4000000000000004
J.Kelley,LAC,RB,2023,13,4.5
J.Kelley,LAC,RB,2023,14,0.6000000000000001
J.Kelley,LAC,RB,2023,15,1.8000000000000003
J.Kelley,LAC,RB,2023,16,-0.2
J.Kelley,LAC,RB,2023,17,0.2
J.Kelley,LAC,RB,2023,18,0.1
J.Reagor,NE,WR,2023,7,2.1
J.Reagor,NE,WR,2023,8,0.0
J.Reagor,NE,WR,2023,9,2.1
J.Reagor,NE,WR,2023,13,2.1
J.Reagor,NE,WR,2023,14,0.0
J.Reagor,NE,WR,2023,15,0.0
J.Reagor,NE,WR,2023,16,5.300000000000001
J.Reagor,NE,WR,2023,17,10.9
J.Reagor,NE,WR,2023,18,6.0
J.Hurts,PHI,QB,2023,1,12.5
J.Hurts,PHI,QB,2023,2,25.22
J.Hurts,PHI,QB,2023,3,19.880000000000003
J.Hurts,PHI,QB,2023,4,24.159999999999997
J.Hurts,PHI,QB,2023,5,27.32
J.Hurts,PHI,QB,2023,6,19.900000000000002
J.Hurts,PHI,QB,2023,7,23.26
J.Hurts,PHI,QB,2023,8,27.36
J.Hurts,PHI,QB,2023,9,25.880000000000003
J.Hurts,PHI,QB,2023,11,18.9
J.Hurts,PHI,QB,2023,12,34.5
J.Hurts,PHI,QB,2023,13,23.92
J.Hurts,PHI,QB,2023,14,8.879999999999999
J.Hurts,PHI,QB,2023,15,21.92
J.Hurts,PHI,QB,2023,16,23.439999999999998
J.Hurts,PHI,QB,2023,17,19.18
J.Hurts,PHI,QB,2023,18,0.6000000000000002
J.Hurts,PHI,QB,2023,19,14.5
J.Jeudy,DEN,WR,2023,2,5.5
J.Jeudy,DEN,WR,2023,3,13.1
J.Jeudy,DEN,WR,2023,4,8.2
J.Jeudy,DEN,WR,2023,5,11.0
J.Jeudy,DEN,WR,2023,6,4.4
J.Jeudy,DEN,WR,2023,7,11.4
J.Jeudy,DEN,WR,2023,8,13.0
J.Jeudy,DEN,WR,2023,10,6.5
J.Jeudy,DEN,WR,2023,11,10.8
J.Jeudy,DEN,WR,2023,12,3.1
J.Jeudy,DEN,WR,2023,13,8.100000000000001
J.Jeudy,DEN,WR,2023,14,3.6
J.Jeudy,DEN,WR,2023,15,10.4
J.Jeudy,DEN,WR,2023,16,7.4
J.Jeudy,DEN,WR,2023,17,8.4
J.Jeudy,DEN,WR,2023,18,16.9
T.Higgins,CIN,WR,2023,1,0.0
T.Higgins,CIN,WR,2023,2,28.9
T.Higgins,CIN,WR,2023,3,4.1
T.Higgins,CIN,WR,2023,4,3.9000000000000004
T.Higgins,CIN,WR,2023,6,4.0
T.Higgins,CIN,WR,2023,8,11.9
T.Higgins,CIN,WR,2023,9,19.0
T.Higgins,CIN,WR,2023,13,6.6
T.Higgins,CIN,WR,2023,14,9.2
T.Higgins,CIN,WR,2023,15,22.1
T.Higgins,CIN,WR,2023,16,25.0
T.Higgins,CIN,WR,2023,17,2.9000000000000004
C.Akers,LA,RB,2023,1,8.9
C.Akers,MIN,RB,2023,4,7.1000000000000005
C.Akers,MIN,RB,2023,5,3.8
C.Akers,MIN,RB,2023,6,2.5
C.Akers,MIN,RB,2023,7,8.100000000000001
C.Akers,MIN,RB,2023,8,9.5
C.Akers,MIN,RB,2023,9,6.800000000000001
V.Jefferson,LA,WR,2023,1,6.4
V.Jefferson,LA,WR,2023,2,1.9
V.Jefferson,LA,WR,2023,3,6.0
V.Jefferson,LA,WR,2023,4,4.9
V.Jefferson,ATL,WR,2023,6,0.0
V.Jefferson,ATL,WR,2023,7,1.5
V.Jefferson,ATL,WR,2023,8,5.4
V.Jefferson,ATL,WR,2023,9,2.4000000000000004
V.Jefferson,ATL,WR,2023,10,0.0
V.Jefferson,ATL,WR,2023,12,2.3
V.Jefferson,ATL,WR,2023,15,0.0
V.Jefferson,ATL,WR,2023,16,2.3
V.Jefferson,ATL,WR,2023,17,4.9
V.Jefferson,ATL,WR,2023,18,3.3
A.Trautman,DEN,TE,2023,1,8.4
A.Trautman,DEN,TE,2023,2,0.0
A.Trautman,DEN,TE,2023,3,0.0
A.Trautman,DEN,TE,2023,4,0.0
A.Trautman,DEN,TE,2023,5,12.6
A.Trautman,DEN,TE,2023,6,1.4
A.Trautman,DEN,TE,2023,7,1.5
A.Trautman,DEN,TE,2023,10,3.5
A.Trautman,DEN,TE,2023,11,5.300000000000001
A.Trautman,DEN,TE,2023,12,7.8
A.Trautman,DEN,TE,2023,13,1.6
A.Trautman,DEN,TE,2023,14,9.9
A.Trautman,DEN,TE,2023,15,3.4000000000000004
A.Trautman,DEN,TE,2023,16,0.0
A.Trautman,DEN,TE,2023,17,1.9
A.Trautman,DEN,TE,2023,18,3.1
A.Okwuegbunam,PHI,TE,2023,13,0.0
B.Hopkins,LA,TE,2023,1,3.1
B.Hopkins,LA,TE,2023,4,1.5
B.Hopkins,LA,TE,2023,7,1.5
B.Hopkins,LA,TE,2023,18,6.7
D.Dallas,SEA,RB,2023,1,2.8
D.Dallas,SEA,RB,2023,2,0.30000000000000004
D.Dallas,SEA,RB,2023,3,1.5
D.Dallas,SEA,RB,2023,4,0.0
D.Dallas,SEA,RB,2023,6,0.9
D.Dallas,SEA,RB,2023,7,1.0
D.Dallas,SEA,RB,2023,11,2.4000000000000004
D.Dallas,SEA,RB,2023,12,2.5
D.Dallas,SEA,RB,2023,13,0.6000000000000001
D.Dallas,SEA,RB,2023,16,0.2
T.Johnson,LA,WR,2023,18,8.8
C.Woerner,SF,TE,2023,12,1.9
C.Woerner,SF,TE,2023,14,1.3
C.Woerner,SF,TE,2023,18,3.0
S.Sullivan,CAR,TE,2023,8,2.3
S.Sullivan,CAR,TE,2023,9,6.800000000000001
S.Sullivan,CAR,TE,2023,11,3.0
S.Sullivan,CAR,TE,2023,12,2.3
S.Sullivan,CAR,TE,2023,13,2.6
S.Sullivan,CAR,TE,2023,14,0.0
S.Sullivan,CAR,TE,2023,15,2.4000000000000004
S.Sullivan,CAR,TE,2023,16,5.1
S.Sullivan,CAR,TE,2023,17,0.0
S.Sullivan,CAR,TE,2023,18,0.0
J.Burrow,CIN,QB,2023,1,3.18
J.Burrow,CIN,QB,2023,2,15.380000000000003
J.Burrow,CIN,QB,2023,3,8.16
J.Burrow,CIN,QB,2023,4,4.7
J.Burrow,CIN,QB,2023,5,23.38
J.Burrow,CIN,QB,2023,6,13.8
J.Burrow,CIN,QB,2023,8,27.62
J.Burrow,CIN,QB,2023,9,22.32
J.Burrow,CIN,QB,2023,10,19.880000000000003
J.Burrow,CIN,QB,2023,11,8.739999999999998
K.Vaughn,TB,RB,2023,4,2.9000000000000004
K.Vaughn,TB,RB,2023,6,0.9
K.Vaughn,TB,RB,2023,7,0.7000000000000001
K.Vaughn,TB,RB,2023,8,0.1
K.Vaughn,TB,RB,2023,9,1.8
M.Strachan,CAR,WR,2023,10,5.5
M.Strachan,CAR,WR,2023,13,0.0
D.Jackson,IND,RB,2023,1,3.8000000000000003
D.Jackson,NYG,RB,2023,9,0.2
T.Jones,JAX,WR,2023,3,3.1
T.Jones,JAX,WR,2023,4,0.9
T.Jones,JAX,WR,2023,5,0.0
T.Jones,JAX,WR,2023,7,3.7
T.Jones,JAX,WR,2023,10,3.7
T.Jones,JAX,WR,2023,13,0.0
T.Jones,JAX,WR,2023,16,6.2
T.Jones,JAX,WR,2023,17,0.0
T.Jones,JAX,WR,2023,18,1.7000000000000002
B.Echols,NYJ,CB,2023,11,2.8
K.Yeboah,NYJ,TE,2023,16,0.0
K.Yeboah,NYJ,TE,2023,17,4.800000000000001
R.Bateman,BAL,WR,2023,1,6.5
R.Bateman,BAL,WR,2023,2,4.8
R.Bateman,BAL,WR,2023,3,1.6
R.Bateman,BAL,WR,2023,5,1.8
R.Bateman,BAL,WR,2023,6,3.5
R.Bateman,BAL,WR,2023,7,5.6
R.Bateman,BAL,WR,2023,8,7.2
R.Bateman,BAL,WR,2023,9,5.800000000000001
R.Bateman,BAL,WR,2023,10,4.5
R.Bateman,BAL,WR,2023,11,8.0
R.Bateman,BAL,WR,2023,12,4.1
R.Bateman,BAL,WR,2023,14,4.4
R.Bateman,BAL,WR,2023,15,6.9
R.Bateman,BAL,WR,2023,16,2.4000000000000004
R.Bateman,BAL,WR,2023,17,9.4
R.Bateman,BAL,WR,2023,20,6.9
R.Bateman,BAL,WR,2023,21,1.2
N.Collins,HOU,WR,2023,1,14.0
N.Collins,HOU,WR,2023,2,27.6
N.Collins,HOU,WR,2023,3,5.4
N.Collins,HOU,WR,2023,4,35.8
N.Collins,HOU,WR,2023,5,6.9
N.Collins,HOU,WR,2023,6,12.0
N.Collins,HOU,WR,2023,8,7.0
N.Collins,HOU,WR,2023,9,14.4
N.Collins,HOU,WR,2023,11,13.5
N.Collins,HOU,WR,2023,12,23.4
N.Collins,HOU,WR,2023,13,34.1
N.Collins,HOU,WR,2023,14,2.3
N.Collins,HOU,WR,2023,16,13.8
N.Collins,HOU,WR,2023,17,15.700000000000001
N.Collins,HOU,WR,2023,18,34.5
N.Collins,HOU,WR,2023,19,22.0
N.Collins,HOU,WR,2023,20,11.8
C.Hubbard,CAR,RB,2023,1,8.9
C.Hubbard,CAR,RB,2023,2,10.0
C.Hubbard,CAR,RB,2023,3,2.4
C.Hubbard,CAR,RB,2023,4,7.300000000000001
C.Hubbard,CAR,RB,2023,5,4.5
C.Hubbard,CAR,RB,2023,6,16.0
C.Hubbard,CAR,RB,2023,8,7.4
C.Hubbard,CAR,RB,2023,9,10.7
C.Hubbard,CAR,RB,2023,10,5.9
C.Hubbard,CAR,RB,2023,11,8.5
C.Hubbard,CAR,RB,2023,12,20.200000000000003
C.Hubbard,CAR,RB,2023,13,22.4
C.Hubbard,CAR,RB,2023,14,11.600000000000001
C.Hubbard,CAR,RB,2023,15,12.3
C.Hubbard,CAR,RB,2023,16,12.100000000000001
C.Hubbard,CAR,RB,2023,17,11.100000000000001
C.Hubbard,CAR,RB,2023,18,11.200000000000001
B.Jordan,HOU,TE,2023,2,4.7
B.Jordan,HOU,TE,2023,3,9.3
B.Jordan,HOU,TE,2023,6,2.1
B.Jordan,HOU,TE,2023,12,1.9
B.Jordan,HOU,TE,2023,13,9.4
B.Jordan,HOU,TE,2023,14,6.5
B.Jordan,HOU,TE,2023,15,2.4000000000000004
B.Jordan,HOU,TE,2023,16,4.7
B.Jordan,HOU,TE,2023,17,9.9
B.Jordan,HOU,TE,2023,19,14.600000000000001
B.Jordan,HOU,TE,2023,20,0.0
E.Mitchell,SF,RB,2023,1,1.0
E.Mitchell,SF,RB,2023,3,7.4
E.Mitchell,SF,RB,2023,6,-0.30000000000000004
E.Mitchell,SF,RB,2023,7,-0.1
E.Mitchell,SF,RB,2023,8,0.2
E.Mitchell,SF,RB,2023,10,2.3000000000000003
E.Mitchell,SF,RB,2023,11,2.4000000000000004
E.Mitchell,SF,RB,2023,12,4.6
E.Mitchell,SF,RB,2023,13,1.3
E.Mitchell,SF,RB,2023,17,14.0
E.Mitchell,SF,RB,2023,18,14.7
E.Mitchell,SF,RB,2023,21,6.7
E.Mitchell,SF,RB,2023,22,0.8
G.Brightwell,NYG,RB,2023,1,3.1
G.Brightwell,NYG,RB,2023,3,5.6
G.Brightwell,NYG,RB,2023,4,2.9000000000000004
Q.Morris,BUF,TE,2023,6,8.5
Q.Morris,BUF,TE,2023,11,2.1
J.Waddle,MIA,WR,2023,1,11.8
J.Waddle,MIA,WR,2023,2,12.4
J.Waddle,MIA,WR,2023,4,8.600000000000001
J.Waddle,MIA,WR,2023,5,14.5
J.Waddle,MIA,WR,2023,6,18.1
J.Waddle,MIA,WR,2023,7,12.3
J.Waddle,MIA,WR,2023,8,25.1
J.Waddle,MIA,WR,2023,9,8.4
J.Waddle,MIA,WR,2023,11,9.5
J.Waddle,MIA,WR,2023,12,19.4
J.Waddle,MIA,WR,2023,13,10.2
J.Waddle,MIA,WR,2023,14,13.9
J.Waddle,MIA,WR,2023,15,28.200000000000003
J.Waddle,MIA,WR,2023,16,6.2
J.Waddle,MIA,WR,2023,19,6.0
D.Eskridge,SEA,WR,2023,8,-0.5
D.Eskridge,SEA,WR,2023,11,0.0
D.Eskridge,SEA,WR,2023,12,1.0
D.Brown,WAS,WR,2023,2,5.5
D.Brown,WAS,WR,2023,3,0.0
D.Brown,WAS,WR,2023,4,7.1000000000000005
D.Brown,WAS,WR,2023,5,2.1
D.Brown,WAS,WR,2023,6,0.0
D.Brown,WAS,WR,2023,8,0.0
D.Brown,WAS,WR,2023,9,5.300000000000001
D.Brown,WAS,WR,2023,10,12.100000000000001
D.Brown,WAS,WR,2023,11,1.7000000000000002
D.Brown,WAS,WR,2023,12,0.0
D.Brown,WAS,WR,2023,13,1.0
D.Brown,WAS,WR,2023,15,0.0
D.Brown,WAS,WR,2023,18,0.16
J.Bates,WAS,TE,2023,2,7.6000000000000005
J.Bates,WAS,TE,2023,3,3.2
J.Bates,WAS,TE,2023,4,1.6
J.Bates,WAS,TE,2023,5,3.9000000000000004
J.Bates,WAS,TE,2023,7,0.0
J.Bates,WAS,TE,2023,8,2.7
J.Bates,WAS,TE,2023,9,0.5
J.Bates,WAS,TE,2023,10,5.1
J.Bates,WAS,TE,2023,11,3.5
J.Bates,WAS,TE,2023,13,0.0
J.Bates,WAS,TE,2023,15,0.0
J.Bates,WAS,TE,2023,16,4.4
J.Bates,WAS,TE,2023,17,1.6
J.Bates,WAS,TE,2023,18,0.0
T.Wallace,BAL,WR,2023,14,6.0
T.Wallace,BAL,WR,2023,18,2.1
I.Smith-Marsette,CAR,WR,2023,10,6.0
I.Smith-Marsette,CAR,WR,2023,12,2.4000000000000004
I.Smith-Marsette,CAR,WR,2023,14,1.0
I.Smith-Marsette,CAR,WR,2023,15,5.2
I.Smith-Marsette,CAR,WR,2023,16,12.100000000000001
I.Smith-Marsette,CAR,WR,2023,17,4.2
I.Smith-Marsette,CAR,WR,2023,18,1.6
N.Gray,KC,TE,2023,1,6.1
N.Gray,KC,TE,2023,2,6.800000000000001
N.Gray,KC,TE,2023,3,1.9
N.Gray,KC,TE,2023,4,10.4
N.Gray,KC,TE,2023,5,4.1
N.Gray,KC,TE,2023,6,3.5
N.Gray,KC,TE,2023,7,1.8
N.Gray,KC,TE,2023,8,4.5
N.Gray,KC,TE,2023,9,6.4
N.Gray,KC,TE,2023,11,0.0
N.Gray,KC,TE,2023,12,6.0
N.Gray,KC,TE,2023,13,7.2
N.Gray,KC,TE,2023,15,5.7
N.Gray,KC,TE,2023,16,1.5
N.Gray,KC,TE,2023,17,4.7
N.Gray,KC,TE,2023,18,0.0
N.Gray,KC,TE,2023,19,3.0
N.Gray,KC,TE,2023,20,4.6
N.Gray,KC,TE,2023,21,2.8
N.Gray,KC,TE,2023,22,4.2
S.Fehoko,LAC,WR,2023,8,7.9
N.Niemann,LAC,ILB,2023,17,0.0
G.Stuard,IND,MLB,2023,13,6.0
A.Prentice,NO,FB,2023,4,0.0
A.Prentice,NO,FB,2023,17,2.4000000000000004
J.Stoll,PHI,TE,2023,3,1.6
J.Stoll,PHI,TE,2023,5,1.4
J.Stoll,PHI,TE,2023,11,1.3
J.Stoll,PHI,TE,2023,12,2.4000000000000004
J.Stoll,PHI,TE,2023,18,2.1
B.Wright,DET,TE,2023,1,3.7
B.Wright,DET,TE,2023,5,4.6
B.Wright,DET,TE,2023,6,1.7000000000000002
B.Wright,DET,TE,2023,8,1.5
B.Wright,DET,TE,2023,10,10.3
B.Wright,DET,TE,2023,12,1.9
B.Wright,DET,TE,2023,13,1.8
B.Wright,DET,TE,2023,14,2.6
B.Wright,DET,TE,2023,20,3.9000000000000004
A.Trammell,LA,WR,2023,9,1.6
A.Trammell,LA,WR,2023,11,5.300000000000001
K.Nwangwu,MIN,RB,2023,10,0.9
K.Nwangwu,MIN,RB,2023,14,0.30000000000000004
K.Nwangwu,MIN,RB,2023,15,0.1
T.Atwell,LA,WR,2023,1,17.9
T.Atwell,LA,WR,2023,2,15.200000000000001
T.Atwell,LA,WR,2023,3,17.2
T.Atwell,LA,WR,2023,4,7.4
T.Atwell,LA,WR,2023,5,8.9
T.Atwell,LA,WR,2023,6,4.0
T.Atwell,LA,WR,2023,7,10.1
T.Atwell,LA,WR,2023,8,6.9
T.Atwell,LA,WR,2023,9,5.3
T.Atwell,LA,WR,2023,11,2.7
T.Atwell,LA,WR,2023,12,10.600000000000001
T.Atwell,LA,WR,2023,13,1.9
T.Atwell,LA,WR,2023,14,0.0
T.Atwell,LA,WR,2023,18,4.3
T.Atwell,LA,WR,2023,19,10.8
C.Evans,CIN,RB,2023,1,2.1
J.Funk,IND,RB,2023,1,3.2
B.Skowronek,LA,WR,2023,1,0.0
B.Skowronek,LA,WR,2023,2,3.1
B.Skowronek,LA,WR,2023,3,1.3
B.Skowronek,LA,WR,2023,5,0.0
B.Skowronek,LA,WR,2023,8,9.0
B.Skowronek,LA,WR,2023,9,-0.2
B.Skowronek,LA,WR,2023,12,0.9
B.Skowronek,LA,WR,2023,13,3.2
B.Skowronek,LA,WR,2023,18,4.2
B.Skowronek,LA,WR,2023,19,1.5
R.Stevenson,NE,RB,2023,1,14.9
R.Stevenson,NE,RB,2023,2,15.0
R.Stevenson,NE,RB,2023,3,7.2
R.Stevenson,NE,RB,2023,4,6.0
R.Stevenson,NE,RB,2023,5,2.4000000000000004
R.Stevenson,NE,RB,2023,6,18.0
R.Stevenson,NE,RB,2023,7,14.5
R.Stevenson,NE,RB,2023,8,7.0
R.Stevenson,NE,RB,2023,9,22.9
R.Stevenson,NE,RB,2023,10,13.200000000000001
R.Stevenson,NE,RB,2023,12,21.700000000000003
R.Stevenson,NE,RB,2023,13,2.9000000000000004
K.Granson,IND,TE,2023,1,7.9
K.Granson,IND,TE,2023,2,10.6
K.Granson,IND,TE,2023,3,2.9
K.Granson,IND,TE,2023,4,4.4
K.Granson,IND,TE,2023,5,3.5
K.Granson,IND,TE,2023,6,9.7
K.Granson,IND,TE,2023,9,0.0
K.Granson,IND,TE,2023,10,1.5
K.Granson,IND,TE,2023,12,0.0
K.Granson,IND,TE,2023,13,10.4
K.Granson,IND,TE,2023,14,3.7
K.Granson,IND,TE,2023,15,1.6
K.Granson,IND,TE,2023,16,11.2
K.Granson,IND,TE,2023,17,2.3
K.Granson,IND,TE,2023,18,3.3000000000000003
L.Farrell,JAX,TE,2023,3,1.4
L.Farrell,JAX,TE,2023,4,3.0
L.Farrell,JAX,TE,2023,5,2.6
L.Farrell,JAX,TE,2023,8,1.5
L.Farrell,JAX,TE,2023,11,4.1
L.Farrell,JAX,TE,2023,12,8.5
L.Farrell,JAX,TE,2023,13,1.9
L.Farrell,JAX,TE,2023,15,3.8000000000000003
L.Farrell,JAX,TE,2023,17,1.7000000000000002
D.Hamlin,BUF,SS,2023,20,0.2
N.Harris,PIT,RB,2023,1,5.300000000000001
N.Harris,PIT,RB,2023,2,5.3
N.Harris,PIT,RB,2023,3,6.5
N.Harris,PIT,RB,2023,4,11.3
N.Harris,PIT,RB,2023,5,5.0
N.Harris,PIT,RB,2023,7,15.8
N.Harris,PIT,RB,2023,8,10.5
N.Harris,PIT,RB,2023,9,15.600000000000001
N.Harris,PIT,RB,2023,10,18.6
N.Harris,PIT,RB,2023,11,4.6
N.Harris,PIT,RB,2023,12,15.9
N.Harris,PIT,RB,2023,13,9.7
N.Harris,PIT,RB,2023,14,7.800000000000001
N.Harris,PIT,RB,2023,15,1.3000000000000003
N.Harris,PIT,RB,2023,16,13.8
N.Harris,PIT,RB,2023,17,24.200000000000003
N.Harris,PIT,RB,2023,18,24.3
N.Harris,PIT,RB,2023,19,7.2
P.Freiermuth,PIT,TE,2023,1,7.3
P.Freiermuth,PIT,TE,2023,2,1.2
P.Freiermuth,PIT,TE,2023,3,13.100000000000001
P.Freiermuth,PIT,TE,2023,4,3.7
P.Freiermuth,PIT,TE,2023,11,1.7000000000000002
P.Freiermuth,PIT,TE,2023,12,21.0
P.Freiermuth,PIT,TE,2023,13,5.9
P.Freiermuth,PIT,TE,2023,14,6.8
P.Freiermuth,PIT,TE,2023,15,4.6
P.Freiermuth,PIT,TE,2023,17,7.4
P.Freiermuth,PIT,TE,2023,18,4.1
P.Freiermuth,PIT,TE,2023,19,12.600000000000001
D.Mills,HOU,QB,2023,11,0.08
D.Mills,HOU,QB,2023,13,0.72
D.Mills,HOU,QB,2023,14,0.16
D.Mills,HOU,QB,2023,15,0.0
D.Mills,HOU,QB,2023,16,16.86
D.Mills,HOU,QB,2023,19,-0.16000000000000003
J.Chase,CIN,WR,2023,1,9.100000000000001
J.Chase,CIN,WR,2023,2,8.1
J.Chase,CIN,WR,2023,3,26.1
J.Chase,CIN,WR,2023,4,14.3
J.Chase,CIN,WR,2023,5,52.2
J.Chase,CIN,WR,2023,6,14.0
J.Chase,CIN,WR,2023,8,25.200000000000003
J.Chase,CIN,WR,2023,9,8.100000000000001
J.Chase,CIN,WR,2023,10,23.4
J.Chase,CIN,WR,2023,11,9.2
J.Chase,CIN,WR,2023,12,12.1
J.Chase,CIN,WR,2023,13,31.62
J.Chase,CIN,WR,2023,14,5.9
J.Chase,CIN,WR,2023,15,10.4
J.Chase,CIN,WR,2023,17,7.1000000000000005
J.Chase,CIN,WR,2023,18,5.9
K.Herbert,CHI,RB,2023,1,11.4
K.Herbert,CHI,RB,2023,2,6.800000000000001
K.Herbert,CHI,RB,2023,3,3.5
K.Herbert,CHI,RB,2023,4,22.200000000000003
K.Herbert,CHI,RB,2023,5,7.6000000000000005
K.Herbert,CHI,RB,2023,11,6.1000000000000005
K.Herbert,CHI,RB,2023,12,5.800000000000001
K.Herbert,CHI,RB,2023,14,0.8
K.Herbert,CHI,RB,2023,15,2.2
K.Herbert,CHI,RB,2023,16,19.1
K.Herbert,CHI,RB,2023,17,20.9
K.Herbert,CHI,RB,2023,18,6.1000000000000005
D.Smith,PHI,WR,2023,1,17.7
D.Smith,PHI,WR,2023,2,23.1
D.Smith,PHI,WR,2023,3,6.800000000000001
D.Smith,PHI,WR,2023,4,14.8
D.Smith,PHI,WR,2023,5,1.6
D.Smith,PHI,WR,2023,6,9.4
D.Smith,PHI,WR,2023,7,8.9
D.Smith,PHI,WR,2023,8,22.9
D.Smith,PHI,WR,2023,9,14.100000000000001
D.Smith,PHI,WR,2023,11,15.9
D.Smith,PHI,WR,2023,12,23.6
D.Smith,PHI,WR,2023,13,24.6
D.Smith,PHI,WR,2023,14,10.3
D.Smith,PHI,WR,2023,15,10.0
D.Smith,PHI,WR,2023,16,17.9
D.Smith,PHI,WR,2023,17,6.0
D.Smith,PHI,WR,2023,19,22.8
K.Toney,KC,WR,2023,1,1.0
K.Toney,KC,WR,2023,2,8.8
K.Toney,KC,WR,2023,3,0.9
K.Toney,KC,WR,2023,4,4.2
K.Toney,KC,WR,2023,5,7.7
K.Toney,KC,WR,2023,6,9.4
K.Toney,KC,WR,2023,7,2.3
K.Toney,KC,WR,2023,8,1.1
K.Toney,KC,WR,2023,9,2.8
K.Toney,KC,WR,2023,11,4.6
K.Toney,KC,WR,2023,13,0.6000000000000001
K.Toney,KC,WR,2023,14,7.1000000000000005
K.Toney,KC,WR,2023,15,2.5
K.Gainwell,PHI,RB,2023,1,11.4
K.Gainwell,PHI,RB,2023,3,5.800000000000001
K.Gainwell,PHI,RB,2023,4,6.1
K.Gainwell,PHI,RB,2023,5,3.4000000000000004
K.Gainwell,PHI,RB,2023,6,2.7
K.Gainwell,PHI,RB,2023,7,7.6
K.Gainwell,PHI,RB,2023,8,5.6
K.Gainwell,PHI,RB,2023,9,9.3
K.Gainwell,PHI,RB,2023,11,1.5
K.Gainwell,PHI,RB,2023,12,5.6
K.Gainwell,PHI,RB,2023,13,9.7
K.Gainwell,PHI,RB,2023,14,2.8000000000000003
K.Gainwell,PHI,RB,2023,15,2.1
K.Gainwell,PHI,RB,2023,16,10.9
K.Gainwell,PHI,RB,2023,17,6.68
K.Gainwell,PHI,RB,2023,18,6.2
K.Gainwell,PHI,RB,2023,19,3.3
M.Carter,NYJ,RB,2023,1,3.8
M.Carter,NYJ,RB,2023,2,2.1
M.Carter,NYJ,RB,2023,3,1.3
M.Carter,NYJ,RB,2023,4,4.1
M.Carter,NYJ,RB,2023,5,5.2
M.Carter,NYJ,RB,2023,6,0.5
M.Carter,NYJ,RB,2023,8,0.2
M.Carter,NYJ,RB,2023,9,8.4
M.Carter,NYJ,RB,2023,10,0.0
M.Carter,ARI,RB,2023,12,7.4
M.Carter,ARI,RB,2023,13,2.5
M.Carter,ARI,RB,2023,15,6.7
M.Carter,ARI,RB,2023,16,0.0
M.Carter,ARI,RB,2023,17,13.7
M.Carter,ARI,RB,2023,18,2.9000000000000004
K.Trask,TB,QB,2023,10,-0.1
K.Trask,TB,QB,2023,12,0.0
R.Moore,ARI,WR,2023,1,7.5
R.Moore,ARI,WR,2023,2,2.4000000000000004
R.Moore,ARI,WR,2023,3,16.2
R.Moore,ARI,WR,2023,4,0.0
R.Moore,ARI,WR,2023,5,10.600000000000001
R.Moore,ARI,WR,2023,6,6.6
R.Moore,ARI,WR,2023,7,4.6
R.Moore,ARI,WR,2023,8,4.1
R.Moore,ARI,WR,2023,9,1.8
R.Moore,ARI,WR,2023,10,9.3
R.Moore,ARI,WR,2023,11,12.4
R.Moore,ARI,WR,2023,12,5.5
R.Moore,ARI,WR,2023,13,1.6
R.Moore,ARI,WR,2023,15,2.8
R.Moore,ARI,WR,2023,16,5.6
R.Moore,ARI,WR,2023,17,6.4
R.Moore,ARI,WR,2023,18,7.6
